unit_id:ID(LegalUnit),document_id,parent_unit_id,unit_type,unit_no,title,text,effective_date,raw_key,:LABEL
law:spec_financial_transaction_act:subitem:5_3_나,law:spec_financial_transaction_act,law:spec_financial_transaction_act:item:5_3,subitem,나.,,나. 제7조제1항 및 제2항에 따른 신고 및 변경신고 의무의 이행에 관한 사항,20240719,0005021,LegalUnit
law:spec_financial_transaction_act:subitem:5_3_다,law:spec_financial_transaction_act,law:spec_financial_transaction_act:item:5_3,subitem,다.,,다. 제7조제3항에 따른 신고의 수리에 관한 사항,20240719,0005021,LegalUnit
law:spec_financial_transaction_act:subitem:5_3_라,law:spec_financial_transaction_act,law:spec_financial_transaction_act:item:5_3,subitem,라.,,라. 제7조제4항에 따른 신고 또는 변경신고의 직권 말소에 관한 사항,20240719,0005021,LegalUnit
law:spec_financial_transaction_act:subitem:5_3_마,law:spec_financial_transaction_act,law:spec_financial_transaction_act:item:5_3,subitem,마.,,"마. 다음 1) 또는 2)에 해당하는 사항의 이행에 관한 사항 1) 예치금(가상자산사업자의 고객인 자로부터 가상자산거래와 관련하여 예치받은 금전을 말한다)을 고유재산(가상자산사업자의 자기재산을 말한다)과 구분하여 관리 2) 「정보통신망 이용촉진 및 정보보호 등에 관한 법률」 제47조 또는 「개인정보 보호법」 제32조의2에 따른 정보보호 관리체계 인증(이하 ""정보보호 관리체계 인증""이라 한다)의 획득",20240719,0005021,LegalUnit
law:spec_financial_transaction_act:paragraph:5,law:spec_financial_transaction_act,law:spec_financial_transaction_act:article:5,paragraph,②,,② 제1항의 업무 지침에는 고객 및 금융거래등의 유형별로 자금세탁행위 또는 공중협박자금조달행위의 방지와 관련되는 적절한 조치의 내용ㆍ절차ㆍ방법이 포함되어야 한다. <개정 2020.3.24>,20240719,0005021,LegalUnit
law:spec_financial_transaction_act:paragraph:5,law:spec_financial_transaction_act,law:spec_financial_transaction_act:article:5,paragraph,③,,③ 제1항 각 호에 따른 확인 조치 등의 대상ㆍ기준ㆍ절차ㆍ방법과 그 밖에 필요한 사항은 대통령령으로 정한다.,20240719,0005021,LegalUnit
law:spec_financial_transaction_act:paragraph:5,law:spec_financial_transaction_act,law:spec_financial_transaction_act:article:5,paragraph,④,,"④ 금융회사등은 다음 각 호의 어느 하나에 해당하는 경우에는 계좌 개설 등 해당 고객과의 신규 거래를 거절하고, 이미 거래관계가 수립되어 있는 경우에는 해당 거래를 종료하여야 한다. <신설 2014.5.28, 2020.3.24>",20240719,0005021,LegalUnit
law:spec_financial_transaction_act:item:5_1,law:spec_financial_transaction_act,law:spec_financial_transaction_act:paragraph:5,item,1.,,1. 고객이 신원확인 등을 위한 정보 제공을 거부하는 등 고객확인을 할 수 없는 경우,20240719,0005021,LegalUnit
law:spec_financial_transaction_act:item:5_2,law:spec_financial_transaction_act,law:spec_financial_transaction_act:paragraph:5,item,2.,,2. 가상자산사업자인 고객이 다음 각 목의 어느 하나에 해당하는 경우,20240719,0005021,LegalUnit
law:spec_financial_transaction_act:subitem:5_2_가,law:spec_financial_transaction_act,law:spec_financial_transaction_act:item:5_2,subitem,가.,,가. 제7조제1항 및 제2항에 따른 신고 및 변경신고 의무를 이행하지 아니한 사실이 확인된 경우,20240719,0005021,LegalUnit
law:spec_financial_transaction_act:subitem:5_2_나,law:spec_financial_transaction_act,law:spec_financial_transaction_act:item:5_2,subitem,나.,,나. 제7조제3항제1호 또는 제2호에 해당하는 사실이 확인된 경우,20240719,0005021,LegalUnit
law:spec_financial_transaction_act:subitem:5_2_다,law:spec_financial_transaction_act,law:spec_financial_transaction_act:item:5_2,subitem,다.,,다. 제7조제3항에 따라 신고가 수리되지 아니한 사실이 확인된 경우,20240719,0005021,LegalUnit
law:spec_financial_transaction_act:subitem:5_2_라,law:spec_financial_transaction_act,law:spec_financial_transaction_act:item:5_2,subitem,라.,,라. 제7조제4항에 따라 신고 또는 변경신고가 직권으로 말소된 사실이 확인된 경우,20240719,0005021,LegalUnit
law:spec_financial_transaction_act:item:5_3,law:spec_financial_transaction_act,law:spec_financial_transaction_act:paragraph:5,item,3.,,3. 그 밖에 고객이 자금세탁행위나 공중협박자금조달행위를 할 위험성이 특별히 높다고 판단되는 경우로서 대통령령으로 정하는 경우,20240719,0005021,LegalUnit
law:spec_financial_transaction_act:paragraph:5,law:spec_financial_transaction_act,law:spec_financial_transaction_act:article:5,paragraph,⑤,,⑤ 제4항에 따라 거래를 거절 또는 종료하는 경우에는 금융회사등은 제4조에 따른 의심되는 거래의 보고 여부를 검토하여야 한다. <신설 2014.5.28>,20240719,0005021,LegalUnit
law:spec_financial_transaction_act:article:5,law:spec_financial_transaction_act,,article,5,전신송금 시 정보제공,제5조의3(전신송금 시 정보제공),20240719,0005031,LegalUnit
law:spec_financial_transaction_act:paragraph:5,law:spec_financial_transaction_act,law:spec_financial_transaction_act:article:5,paragraph,①,,"① 금융회사등은 송금인이 전신송금(電信送金: 송금인의 계좌보유 여부를 불문하고 금융회사등을 이용하여 국내외의 다른 금융회사등으로 자금을 이체하는 서비스를 말한다)의 방법으로 500만원의 범위에서 대통령령으로 정하는 금액 이상을 송금하는 경우에는 다음 각 호의 구분에 따라 송금인 및 수취인에 관한 정보를 송금받는 금융회사등(이하 ""수취 금융회사""라 한다)에 제공하여야 한다.",20240719,0005031,LegalUnit
law:spec_financial_transaction_act:item:5_1,law:spec_financial_transaction_act,law:spec_financial_transaction_act:paragraph:5,item,1.,,1. 국내송금,20240719,0005031,LegalUnit
law:spec_financial_transaction_act:subitem:5_1_가,law:spec_financial_transaction_act,law:spec_financial_transaction_act:item:5_1,subitem,가.,,가. 송금인의 성명(법인인 경우에는 법인의 명칭을 말한다. 이하 같다),20240719,0005031,LegalUnit
law:spec_financial_transaction_act:subitem:5_1_나,law:spec_financial_transaction_act,law:spec_financial_transaction_act:item:5_1,subitem,나.,,나. 송금인의 계좌번호(계좌번호가 없는 경우에는 참조 가능한 번호를 말한다. 이하 같다),20240719,0005031,LegalUnit
law:spec_financial_transaction_act:subitem:5_1_다,law:spec_financial_transaction_act,law:spec_financial_transaction_act:item:5_1,subitem,다.,,다. 수취인의 성명 및 계좌번호,20240719,0005031,LegalUnit
law:spec_financial_transaction_act:item:5_2,law:spec_financial_transaction_act,law:spec_financial_transaction_act:paragraph:5,item,2.,,2. 해외송금,20240719,0005031,LegalUnit
law:spec_financial_transaction_act:subitem:5_2_가,law:spec_financial_transaction_act,law:spec_financial_transaction_act:item:5_2,subitem,가.,,가. 송금인의 성명,20240719,0005031,LegalUnit
law:spec_financial_transaction_act:subitem:5_2_나,law:spec_financial_transaction_act,law:spec_financial_transaction_act:item:5_2,subitem,나.,,나. 송금인의 계좌번호,20240719,0005031,LegalUnit
law:spec_financial_transaction_act:subitem:5_2_다,law:spec_financial_transaction_act,law:spec_financial_transaction_act:item:5_2,subitem,다.,,"다. 송금인의 주소 또는 주민등록번호(법인인 경우에는 법인등록번호, 외국인인 경우에는 여권번호 또는 외국인등록번호를 말한다)",20240719,0005031,LegalUnit
law:spec_financial_transaction_act:subitem:5_2_라,law:spec_financial_transaction_act,law:spec_financial_transaction_act:item:5_2,subitem,라.,,라. 수취인의 성명 및 계좌번호,20240719,0005031,LegalUnit
law:spec_financial_transaction_act:paragraph:5,law:spec_financial_transaction_act,law:spec_financial_transaction_act:article:5,paragraph,②,,"② 국내송금의 경우 수취 금융회사와 금융정보분석원장은 제1항에 따라 송금한 금융회사등(이하 ""송금 금융회사""라 한다)에 다음 각 호의 경우에 제1항제2호다목의 정보를 제공하여 줄 것을 요청할 수 있다.",20240719,0005031,LegalUnit
law:spec_financial_transaction_act:item:5_1,law:spec_financial_transaction_act,law:spec_financial_transaction_act:paragraph:5,item,1.,,1. 수취 금융회사가 제4조에 따른 보고를 하기 위하여 필요한 경우,20240719,0005031,LegalUnit
law:spec_financial_transaction_act:item:5_2,law:spec_financial_transaction_act,law:spec_financial_transaction_act:paragraph:5,item,2.,,2. 금융정보분석원장이 수취 금융회사로부터 보고받은 정보를 심사ㆍ분석하기 위하여 필요한 경우,20240719,0005031,LegalUnit
law:spec_financial_transaction_act:paragraph:5,law:spec_financial_transaction_act,law:spec_financial_transaction_act:article:5,paragraph,③,,③ 송금 금융회사는 제2항에 따라 송금정보의 제공을 요청받은 경우 3영업일 이내에 그 정보를 제공하여야 한다.,20240719,0005031,LegalUnit
law:spec_financial_transaction_act:article:5,law:spec_financial_transaction_act,,article,5,금융회사등의 금융거래등 정보의 보유기간 등,제5조의4(금융회사등의 금융거래등 정보의 보유기간 등),20240719,0005041,LegalUnit
law:spec_financial_transaction_act:paragraph:5,law:spec_financial_transaction_act,law:spec_financial_transaction_act:article:5,paragraph,①,,"① 금융회사등은 제4조, 제4조의2, 제5조의2 및 제5조의3에 따른 의무이행(이하 이 조에서 ""의무이행""이라 한다)과 관련된 다음 각 호의 자료 및 정보를 금융거래등의 관계가 종료한 때부터 5년간 보존하여야 한다. <개정 2020.3.24>",20240719,0005041,LegalUnit
law:spec_financial_transaction_act:item:5_1,law:spec_financial_transaction_act,law:spec_financial_transaction_act:paragraph:5,item,1.,,1. 제4조 및 제4조의2에 따른 보고와 관련된 다음 각 목의 자료,20240719,0005041,LegalUnit
law:spec_financial_transaction_act:subitem:5_1_가,law:spec_financial_transaction_act,law:spec_financial_transaction_act:item:5_1,subitem,가.,,가. 금융거래등 상대방의 실지명의(實地名義)를 확인할 수 있는 자료,20240719,0005041,LegalUnit
law:spec_financial_transaction_act:subitem:5_1_나,law:spec_financial_transaction_act,law:spec_financial_transaction_act:item:5_1,subitem,나.,,나. 보고 대상이 된 금융거래등 자료,20240719,0005041,LegalUnit
law:spec_financial_transaction_act:subitem:5_1_다,law:spec_financial_transaction_act,law:spec_financial_transaction_act:item:5_1,subitem,다.,,다. 금융회사등이 제4조제3항에 따라 의심되는 합당한 근거를 기록한 자료,20240719,0005041,LegalUnit
law:spec_financial_transaction_act:item:5_2,law:spec_financial_transaction_act,law:spec_financial_transaction_act:paragraph:5,item,2.,,2. 제5조의2제1항 각 호에 따른 고객확인자료,20240719,0005041,LegalUnit
law:spec_financial_transaction_act:item:5_3,law:spec_financial_transaction_act,law:spec_financial_transaction_act:paragraph:5,item,3.,,3. 제5조의3제1항 각 호에 따른 송금인 및 수취인에 관한 정보,20240719,0005041,LegalUnit
law:spec_financial_transaction_act:item:5_4,law:spec_financial_transaction_act,law:spec_financial_transaction_act:paragraph:5,item,4.,,4. 그 밖에 의무이행과 관련하여 금융정보분석원장이 정하여 고시하는 자료,20240719,0005041,LegalUnit
law:spec_financial_transaction_act:paragraph:5,law:spec_financial_transaction_act,law:spec_financial_transaction_act:article:5,paragraph,②,,"② 제1항 각 호 외의 부분에서 ""금융거래등의 관계가 종료한 때""의 기준은 다음 각 호의 날로 한다. <개정 2020.3.24>",20240719,0005041,LegalUnit
law:spec_financial_transaction_act:item:5_1,law:spec_financial_transaction_act,law:spec_financial_transaction_act:paragraph:5,item,1.,,1. 제2조제2호가목의 경우에는 금융회사등과 고객 사이에 모든 채권채무관계가 종료한 날,20240719,0005041,LegalUnit
law:spec_financial_transaction_act:item:5_2,law:spec_financial_transaction_act,law:spec_financial_transaction_act:paragraph:5,item,2.,,"2. 제2조제2호나목에서 규정하는 파생상품시장에서의 거래의 경우에는 거래종료사유 발생으로 거래종료일이 도래한 날. 다만, 고객의 계좌가 개설되어 있는 경우에는 그 계좌가 폐쇄된 날로 본다.",20240719,0005041,LegalUnit
law:spec_financial_transaction_act:item:5_3,law:spec_financial_transaction_act,law:spec_financial_transaction_act:paragraph:5,item,3.,,3. 제2조제2호다목의 경우에는 카지노사업자와 고객 사이에 카지노거래로 인한 채권채무관계를 정산한 날,20240719,0005041,LegalUnit
law:spec_financial_transaction_act:item:5_4,law:spec_financial_transaction_act,law:spec_financial_transaction_act:paragraph:5,item,4.,,4. 제2조제2호라목의 경우에는 가상자산사업자와 고객 사이에 가상자산거래로 인한 채권채무관계를 정산한 날,20240719,0005041,LegalUnit
law:spec_financial_transaction_act:item:5_5,law:spec_financial_transaction_act,law:spec_financial_transaction_act:paragraph:5,item,5.,,5. 그 밖의 금융거래등의 경우에는 대통령령으로 정하는 날,20240719,0005041,LegalUnit
law:spec_financial_transaction_act:paragraph:5,law:spec_financial_transaction_act,law:spec_financial_transaction_act:article:5,paragraph,③,,"③ 제1항에 따른 보존의 방법, 장소 등 그 밖에 필요한 사항은 대통령령으로 정한다.",20240719,0005041,LegalUnit
law:spec_financial_transaction_act:heading:6,law:spec_financial_transaction_act,,heading,6,,제3장 가상자산사업자에 대한 특례 <신설 2020.3.24>,20240719,0006000,LegalUnit
